,major_category,middle_category,name,number,limit,exclusive,target_gender,buy_gender,buy_age,view,like,price,discount_rate,delivery_date,rating,review,buy,score,buy_age1,buy_age2
2353,바지,트레이닝/조거 팬츠,[세트] 피그먼트 컷오프 후드  셋업 - 4COLOR,OO3FFJP101BL,0,0,1,1.0,"('24~28세', 0)",14000.0,4907,125000.0,30,7.0,4.8,38,250.0,0.9047619047619048,3,0
2354,바지,트레이닝/조거 팬츠,사계절 스트링 트레이닝팬츠 (그레이),FSST003,1,0,2,1.0,"('19~23세', 0)",28000.0,96386,39680.0,36,5.0,4.8,27321,37000.0,0.8888888888888888,2,0
2355,바지,트레이닝/조거 팬츠,Reverse Pleat Wide Pants (Navy),Reverse Pleat Wide Pants (Navy),0,0,0,0.0,"('19~23세', 0)",1600.0,1709,57800.0,15,5.0,4.7,33,200.0,0.9791666666666666,2,0
2356,바지,트레이닝/조거 팬츠,소프트 헤비 코듀로이 원턱 밴딩 팬츠[모카브라운],SCBP-004,1,0,2,0.0,"('24~28세', 0)",83000.0,4461,38900.0,35,8.0,4.8,273,2400.0,0.9875,3,0
2357,바지,데님 팬츠,HT8705 웨어에버 와이드 데님 (LIGHT WASHED),HT8705,0,0,0,0.0,"('19~23세', 0)",14000.0,8773,43500.0,25,12.0,4.9,812,3200.0,0.9651162790697676,2,0
2358,바지,코튼 팬츠,린넨 라이크 세미 와이드 밴딩 팬츠 세트,1054719,0,1,2,0.0,"('24~28세', 0)",10000.0,106002,59900.0,9,5.0,4.8,33506,60000.0,0.8522727272727273,3,0
2359,바지,코튼 팬츠,커브드 와이드 치노 팬츠 [블랙],MMBPC603-BK,0,1,0,0.0,"('24~28세', 0)",4200.0,3661,44090.0,15,4.0,4.8,617,1400.0,0.9761904761904762,3,0
2360,스포츠/용품,하의,세미부츠컷 레깅스 [브라운 블랙],S01LEG03-BB,0,0,1,1.0,"('24~28세', 0)",850.0,298,16800.0,60,5.0,4.7,7,50.0,1.0,3,0
2361,바지,트레이닝/조거 팬츠,그래피티 스웨트팬츠 -  BLACK,SWPA01BK,1,0,2,1.0,"('19~23세', 0)",1300.0,2939,89000.0,0,5.0,4.8,185,450.0,0.9534883720930232,2,0
2362,바지,기타 바지,KNIT BAGGY FIT CURVED PANTS CREAM,LMH3KPCCR001,0,0,0,0.0,"('40세~', 0)",1700.0,163,19900.0,78,5.0,5.0,17,50.0,0.9333333333333332,6,0
2363,바지,숏 팬츠,파라슈트 벨트 데님 팬츠 블루,5002228065,1,0,2,0.0,"('19~23세', 0)",700.0,476,33750.0,55,5.0,5.0,29,50.0,0.9761904761904762,2,0
2364,바지,데님 팬츠,Corduroy Hidden Banding Pants (6color),001,0,0,1,1.0,"('40세~', 0)",5100.0,250,89000.0,0,12.0,4.7,18,150.0,0.984,6,0
2365,바지,데님 팬츠,바이오스톤 워싱 와이드 데님 팬츠 (BLUE GRAY),TRSDPT02BG,1,0,2,0.0,"('19~23세', '24~28세')",49000.0,60134,39800.0,26,6.0,4.8,12999,35000.0,0.9111111111111112,2,0
2366,바지,트레이닝/조거 팬츠,Deep One Tuck Sweat Pants [White Grey],2021S02,0,0,2,0.0,"('19~23세', 0)",34000.0,30497,35100.0,10,5.0,4.9,9237,17000.0,0.9285714285714286,2,0
2367,바지,슈트 팬츠/슬랙스,우먼즈 라이트웨이트 하이 웨이스트 와이드 히든 밴딩 슬랙스 [네이비],MWAPS105-NA,0,1,1,1.0,"('24~28세', '29~33세')",11000.0,2518,18790.0,57,4.0,4.8,454,800.0,0.9222222222222224,3,0
2368,바지,데님 팬츠,스티치 핀턱 데님 팬츠_블루,93222TDL1001,0,0,2,1.0,"('24~28세', 0)",1800.0,2018,48300.0,30,5.0,4.7,126,300.0,0.9878048780487804,3,0
2369,바지,데님 팬츠,스트레이트 레귤러 데님 팬츠 흑청,SP041_NP,0,0,2,0.0,"('19~23세', '24~28세')",3800.0,485,29900.0,62,4.0,4.6,14,100.0,0.9230769230769232,2,0
2370,바지,코튼 팬츠,코듀로이 원턱 파라슈트 카고 팬츠_블랙,DBCOPL02BK,0,1,2,0.0,"('29~33세', 0)",14000.0,1459,37900.0,23,12.0,4.9,95,500.0,1.0,4,0
2371,바지,데님 팬츠,옐로우 워싱 리버스 턱 데님 팬츠 (BLACK),TRFPT02BK,1,0,2,0.0,"('19~23세', 0)",75000.0,26538,42000.0,19,6.0,4.8,2449,11000.0,0.9761904761904762,2,0
2372,바지,데님 팬츠,501® 오리지널 진_00501-0193,00501-0193,0,0,0,0.0,"('34~39세', 0)",8700.0,1169,89000.0,0,5.0,4.9,148,500.0,1.0,5,0
2373,바지,데님 팬츠,Banding One Tuck Wide Denim Pants - Deep Blue,PT048BL,1,0,0,0.0,"('19~23세', 0)",37000.0,55954,49000.0,45,5.0,4.8,6851,21000.0,0.9418604651162792,2,0
2374,바지,트레이닝/조거 팬츠,BERRYMAN SIGNATURE SET-UP PANTS_WHITE&BLUE,BU043DT010W3,0,0,0,0.0,"('40세~', 0)",4800.0,245,44000.0,60,5.0,4.8,44,200.0,0.9827586206896552,6,0
2375,바지,트레이닝/조거 팬츠,소프트 헤비 코듀로이 원턱 밴딩 팬츠[블랙],SCBP-001,1,0,2,0.0,"('24~28세', 0)",33000.0,2122,38900.0,35,8.0,4.8,148,1300.0,0.9736842105263158,3,0
2376,바지,트레이닝/조거 팬츠,트레이닝 핀턱 와이드 팬츠 3colors,5005341467,0,0,1,1.0,"('19~23세', 0)",61000.0,60047,39840.0,40,6.0,4.8,4505,25000.0,0.9404761904761904,2,0
2377,바지,트레이닝/조거 팬츠,원턱 와이드 스웨트 팬츠 [화이트 멜란지],JT04,0,0,2,0.0,"('~18세', 0)",35000.0,9353,24800.0,50,6.0,4.7,1067,6800.0,0.8345864661654135,1,0
2378,바지,코튼 팬츠,(기모옵션추가) 와이드 절개 벌룬팬츠 코튼 베이지,21FLGP05BG,1,0,2,0.0,"('19~23세', 0)",11000.0,11215,55200.0,20,20.0,4.9,1625,3600.0,0.9761904761904762,2,0
2379,바지,트레이닝/조거 팬츠,Boucle Wide Jogger Pants - cream,SB23FW58CR,0,0,1,1.0,"('40세~', 0)",1500.0,67,134000.0,0,5.0,4.8,0,50.0,0.970817609426276,6,0
2380,바지,트레이닝/조거 팬츠,3S 와이드 팬츠 - 블랙 / IB0247,IB0247,0,1,0,0.0,"('24~28세', 0)",5100.0,2433,49900.0,33,4.0,4.8,314,1100.0,0.975609756097561,3,0
2381,바지,코튼 팬츠,Steady Balloon Snap Pants Brown,SLPTDC001BR,0,0,0,0.0,"('19~23세', 0)",11000.0,4716,52000.0,34,5.0,4.9,557,1700.0,0.9761904761904762,2,0
2382,바지,데님 팬츠,와이드 데님 팬츠 [블랙],D6DT01,0,0,2,0.0,"('19~23세', 0)",72000.0,5937,34800.0,50,6.0,4.8,556,4300.0,0.9088050314465408,2,0
2383,바지,데님 팬츠,[2PACK] 우먼즈 빈티지 워싱 와이드 데님 팬츠 - 4컬러,DENIM,0,0,1,1.0,"('19~23세', 0)",1600.0,320,55900.0,59,7.0,3.9,21,50.0,0.8986486486486487,2,0
2384,바지,코튼 팬츠,투턱 코듀로이 벌룬 백 밴딩 팬츠 (BROWN),T2F-2TCBWPT41,1,0,0,0.0,"('24~28세', 0)",32000.0,17063,35400.0,40,5.0,4.8,1646,6600.0,1.0,3,0
2385,바지,기타 바지,로고 스웻 레이어드 팬츠_블랙(NG2DFUPA91A),NG2DFUPA91ABK,0,0,1,1.0,"('19~23세', 0)",5000.0,5972,53100.0,10,6.0,4.8,408,1300.0,1.0,2,0
2386,바지,트레이닝/조거 팬츠,휴 원턱 와이드핏 팬츠 블랙,HOWSW-BK102,1,0,0,0.0,"('24~28세', 0)",2500.0,510,18400.0,60,5.0,4.9,76,450.0,1.0,3,0
2387,바지,트레이닝/조거 팬츠,벌룬 와이드 스웻 팬츠 블랙,P #004,0,0,0,0.0,"('24~28세', 0)",200.0,66,49500.0,50,5.0,4.3,3,50.0,1.0,3,0
2388,바지,트레이닝/조거 팬츠,폴라 플리스 베리어블 라운지 스웨트 팬츠 [블랙],MMBPK602-BK,0,1,0,0.0,"('24~28세', 0)",5600.0,1249,29590.0,15,4.0,4.9,559,900.0,1.0,3,0
2389,바지,트레이닝/조거 팬츠,Letter Logo Fleece Pants Navy,DC23FG019NV,0,0,2,0.0,"('40세~', 0)",1600.0,132,59590.0,33,4.0,5.0,23,50.0,1.0,6,0
2390,바지,기타 바지,Happy Line Knit Pants - 4COL,23FW06-08,0,0,1,1.0,"('24~28세', 0)",7300.0,1607,35250.0,25,5.0,4.7,59,200.0,1.0,3,0
2391,바지,트레이닝/조거 팬츠,세미와이드 카고조거 스토퍼 Black,WSTSCJBK,0,1,0,0.0,"('24~28세', 0)",10000.0,26455,59700.0,33,5.0,4.9,7483,8500.0,0.9615384615384616,3,0
2392,바지,데님 팬츠,Banding One Tuck Wide Denim Pants - Black,PT048BK,1,0,0,0.0,"('19~23세', 0)",24000.0,32256,49000.0,45,5.0,4.8,3958,10000.0,0.9666666666666668,2,0
2393,바지,슈트 팬츠/슬랙스,PLACKET EASY SLACKS_BROWN,20RCFWBSLU001BR,1,0,0,0.0,"('29~33세', 0)",450.0,155,25200.0,65,5.0,4.8,20,50.0,0.8611111111111112,4,0
2394,바지,데님 팬츠,파라슈트 카고 리벳 데님 팬츠 (BLACK),TRFPT23BK,1,0,2,0.0,"('19~23세', 0)",94000.0,11911,39800.0,29,6.0,4.8,515,4000.0,0.988095238095238,2,0
2395,바지,트레이닝/조거 팬츠,KIDS SETUP SWEATSHIRT UNIV_NAVY CREAM,5005398335,0,0,2,1.0,"('29~33세', 0)",4600.0,490,72250.0,15,5.0,4.9,19,100.0,1.0,4,0
2396,바지,기타 바지,서클 로고 반집업 맨투맨&조거 팬츠 셋업 (6color),pkds427032-15,0,0,2,1.0,"('40세~', 0)",4800.0,1381,44900.0,51,5.0,4.8,615,2900.0,0.9886363636363636,6,0
2397,바지,트레이닝/조거 팬츠,주니어 기모 페인팅 드로우 오버핏 트레이닝 세트 (그레이),OCLHDJ-23,1,0,2,1.0,"('40세~', 0)",1500.0,134,53000.0,50,5.0,4.9,22,50.0,0.9558823529411764,6,0
2398,바지,기타 바지,클래식 트랙 셋업 [퍼플],MKBUJ504-PP,0,1,2,1.0,"('40세~', 0)",700.0,159,39990.0,50,4.0,4.9,49,100.0,1.0,6,0
2399,스포츠/용품,하의,우븐스판 브레이커 팬츠,BYPLSLNL11,0,0,0,0.0,"(0, 0)",850.0,51,73000.0,43,5.0,4.9,7,50.0,0.8571428571428571,0,0
2400,스포츠/용품,하의,게레 3.0 팬츠 레귤러 맨,AYL00173,0,0,0,0.0,"('40세~', 0)",1600.0,31,369600.0,23,5.0,5.0,6,50.0,1.0,6,0
2401,스포츠/용품,하의,KA-G 언노운애슬릿 로고 쇼츠 (3 color),PH0003,0,0,0,0.0,"('24~28세', 0)",800.0,45,49000.0,0,5.0,5.0,10,100.0,1.0,3,0
2402,스포츠/용품,하의,B 로고 3.5 바이커 숏 레깅스_블랙,BE2WRP117,1,0,1,1.0,"('24~28세', 0)",1100.0,191,59000.0,0,6.0,4.3,6,50.0,0.9,3,0
2403,스포츠/용품,하의,ZL 맨즈 에어쿨링 스포츠 메쉬 팬츠 반바지 2PACK,ZL202301171,0,0,0,0.0,"('24~28세', 0)",1800.0,513,9900.0,82,5.0,4.9,345,1300.0,1.0,3,0
2404,바지,데님 팬츠,데님 카고 와이드 팬츠  (블랙),TAPDN001-BK,0,0,0,0.0,"('24~28세', 0)",1900.0,788,68600.0,30,6.0,4.7,19,50.0,0.9166666666666666,3,0
2405,바지,슈트 팬츠/슬랙스,캠톤 트윌 울 트라우저 apa677m(BLACK),A23FWPAM677_BK,0,0,0,0.0,"('24~28세', 0)",1200.0,217,241500.0,30,5.0,5.0,3,50.0,1.0,3,0
2406,바지,숏 팬츠,Crop Tweed Set-up Pants [ Black ],TMB233PT403_70,1,0,1,1.0,"('24~28세', 0)",1200.0,335,179000.0,0,5.0,4.8,19,50.0,0.9473684210526316,3,0
2407,스포츠/용품,하의,남성 쿨 에어 이너 타이즈 블랙,BA07021185BK,0,0,0,0.0,"('24~28세', 0)",1500.0,793,22050.0,55,5.0,4.8,267,750.0,1.0,3,0
2408,스포츠/용품,하의,219910 지워머 타이즈,219910,0,0,0,0.0,"('24~28세', 0)",1200.0,150,15000.0,11,5.0,4.7,84,300.0,0.935483870967742,3,0
2409,스포츠/용품,하의,로고 9부 컴프레션 레깅스,MPL1011,0,0,0,0.0,"('24~28세', 0)",1100.0,518,18900.0,0,5.0,4.8,430,600.0,0.9696969696969696,3,0
2410,바지,기타 바지,Skirt shirring pants SET BLACK,MSK2303003,0,0,1,1.0,"('19~23세', 0)",3400.0,1978,148000.0,0,5.0,4.7,54,150.0,0.9722222222222222,2,0
2411,스포츠/용품,하의,[SA5279] 투인원 레깅스 블랙,SA5279,0,0,1,1.0,"('24~28세', 0)",350.0,814,37000.0,31,5.0,4.9,216,250.0,0.9878048780487804,3,0
2412,바지,데님 팬츠,더티 워싱 와이드 데님 팬츠 블랙 0280,0280,0,0,0,0.0,"('24~28세', 0)",1500.0,521,143100.0,10,5.0,4.8,4,50.0,0.375,3,0
2413,바지,코튼 팬츠,Camouflage Printing Cargo Pants Multi,23F03LP001-MT,0,0,0,0.0,"('24~28세', 0)",1700.0,448,127200.0,20,5.0,4.9,15,50.0,1.0,3,0
2414,바지,트레이닝/조거 팬츠,[기모선택] 기본빅라벨 밴딩 와이드팬츠 BTX_0006,5006538250,0,0,0,1.0,"('40세~', 0)",1200.0,100,27300.0,35,5.0,4.8,8,50.0,1.0,6,0
2415,바지,데님 팬츠,카펜터 팬츠 -인디고-,FW 23 cp 001,0,0,0,0.0,"('24~28세', 0)",1400.0,215,76300.0,30,5.0,5.0,9,50.0,1.0,3,0
2416,바지,숏 팬츠,에센셜 원턱 데님 쇼츠 딥블루,esn - 719 딥블루,0,0,0,0.0,"('34~39세', 0)",800.0,1506,39200.0,20,5.0,4.8,322,1300.0,0.9777777777777776,5,0
2417,스포츠/용품,하의,Daily Leggings Pants [Black],VA1MVLG01BLK,1,0,0,0.0,"('24~28세', 0)",4100.0,695,107100.0,10,5.0,5.0,221,950.0,1.0,3,0
2418,스포츠/용품,하의,[2 SET] 하이 텐션 레깅스 MWSCLG721,MWSCLG721,0,0,1,1.0,"('24~28세', 0)",2600.0,1734,30000.0,73,5.0,4.7,259,950.0,0.9777777777777776,3,0
2419,스포츠/용품,하의,[2장 세트] 베이직 트레이닝 반바지,LIR0USP100_1+1,0,0,0,0.0,"('40세~', 0)",1900.0,381,22000.0,81,5.0,4.7,29,300.0,0.925,6,0
2420,바지,데님 팬츠,ODBC 논페이드 데님 카고 팬츠 블랙 [속기모],OAECPT06BK,0,0,0,0.0,"('40세~', 0)",2000.0,204,78000.0,0,5.0,5.0,2,50.0,1.0,6,0
2421,스포츠/용품,하의,컴뱃 쿨링 하프팬츠V2 (블랙),N3M1041BKU1,0,0,0,0.0,"('24~28세', 0)",1900.0,767,38900.0,0,6.0,4.9,152,650.0,1.0,3,0
2422,바지,트레이닝/조거 팬츠,파크 팬츠 블랙 OG,1,0,1,2,0.0,"('24~28세', 0)",2900.0,1442,58650.0,15,5.0,4.9,403,1000.0,1.0,3,0
2423,스포츠/용품,하의,남자 봄 기본핏 등산 바지 바타스(남) KSP0803M,KSP0803M,0,0,0,0.0,"('24~28세', 0)",750.0,69,27100.0,52,6.0,4.7,13,50.0,0.9166666666666666,3,0
2424,스포츠/용품,하의,Multi Pocket Cargo Pants (Uni),CHA3UPT0014BK,1,0,0,0.0,"('40세~', 0)",1600.0,63,79000.0,69,5.0,4.8,20,50.0,1.0,6,0
2425,바지,트레이닝/조거 팬츠,컴포트 와이드 스웨트팬츠 그레이,GU01BGR1,0,0,2,0.0,"('40세~', 0)",1800.0,347,42900.0,40,5.0,4.9,32,150.0,0.9814814814814816,6,0
2426,바지,숏 팬츠,22SS01AW031 핀턱 코튼 숏 팬츠 (블랙),22SS01AW031,0,0,1,1.0,"('24~28세', 0)",700.0,849,62400.0,20,6.0,4.9,27,50.0,1.0,3,0
2427,스포츠/용품,하의,공기같이 편한 에어 플레어 레깅스,41012,0,0,1,1.0,"('24~28세', 0)",800.0,443,9900.0,72,5.0,4.9,99,250.0,0.986842105263158,3,0
2428,바지,코튼 팬츠,세미와이드 카고 코튼팬츠 브라운,esn-729 브라운,0,0,0,0.0,"('24~28세', 0)",1700.0,198,43400.0,30,5.0,4.8,9,50.0,0.9444444444444444,3,0
2429,스포츠/용품,하의,코튼 원턱 버뮤다 팬츠 23SPT03,23SPT03,1,0,0,0.0,"('24~28세', 0)",1000.0,1559,42900.0,12,5.0,4.9,476,2000.0,0.9615384615384616,3,0
2430,바지,데님 팬츠,AQO BEAR PATTERN DENIM PANTS BLUE,AQ22AMPT02BL,0,0,1,1.0,"('19~23세', 0)",1700.0,3183,26700.0,70,6.0,4.9,195,200.0,0.9666666666666668,2,0
2431,바지,트레이닝/조거 팬츠,브레인 트레이닝 세트 E02BRD_WNK10046,E02BRD_WNK10046,0,0,0,0.0,"('34~39세', 0)",800.0,163,66000.0,0,6.0,4.8,24,50.0,0.9130434782608696,5,0
2432,바지,슈트 팬츠/슬랙스,FW컴포트 코듀로이 투턱 슬랙스_브라운,TLSSBCFW008,0,0,2,0.0,"('29~33세', 0)",2200.0,311,58500.0,10,7.0,4.6,17,50.0,1.0,4,0
2433,스포츠/용품,하의,소프트웜 슈퍼웜 남성 레깅스 기모 발열내의,MPL1901,0,0,0,0.0,"('24~28세', '40세~')",1800.0,175,18900.0,0,5.0,4.8,63,200.0,0.984375,3,0
2434,스포츠/용품,하의,여성) 더 웜 코듀로이 팬츠_MSD4PP2002,MSD4PP2002,0,0,1,1.0,"('29~33세', 0)",2900.0,262,39900.0,33,6.0,4.0,7,50.0,0.8571428571428571,4,0
2435,바지,데님 팬츠,뉴트로 와이드 워싱 데님팬츠 [Washed Black],BNDY23NWDP_WB,0,0,0,0.0,"('19~23세', 0)",1100.0,288,68900.0,52,7.0,5.0,8,50.0,0.9166666666666666,2,0
2436,바지,데님 팬츠,MAXI FILO DENIM PANTS Light Indigo,IYDPDC001LI,1,0,0,0.0,"('24~28세', 0)",1500.0,630,150400.0,20,5.0,4.8,16,50.0,1.0,3,0
2437,스포츠/용품,하의,무지 버뮤다 팬츠 4컬러,무지 버뮤다 팬츠,0,0,0,0.0,"('29~33세', 0)",150.0,287,38900.0,0,5.0,5.0,29,150.0,1.0,4,0
2438,바지,데님 팬츠,215 Navy Denim Pants (Classic Light) sanforized,23SPDP215,0,0,0,0.0,"('24~28세', 0)",1500.0,313,159000.0,0,5.0,4.9,42,50.0,1.0,3,0
2439,바지,데님 팬츠,Drape Denim Pants Bleach,RS2325142,0,0,0,0.0,"('24~28세', 0)",1200.0,494,168000.0,0,5.0,4.8,60,100.0,0.9848484848484848,3,0
2440,바지,트레이닝/조거 팬츠,[UNISEX] 카고 원턱 스웨트 와이드 팬츠,CWP-001,0,0,0,0.0,"('24~28세', '40세~')",2300.0,313,27900.0,47,5.0,4.5,34,200.0,0.9791666666666666,3,0
2441,바지,트레이닝/조거 팬츠,Rivet Sweat Set-up Pants [ Black ],TMB233PT405_70,1,0,1,1.0,"('24~28세', 0)",1200.0,375,149000.0,0,5.0,4.9,21,50.0,0.9444444444444444,3,0
2442,바지,트레이닝/조거 팬츠,패널 트랙 팬츠 (블랙),TAPP002-BK,0,0,2,0.0,"('24~28세', 0)",1600.0,3777,52500.0,30,6.0,4.9,587,1600.0,0.9871794871794872,3,0
2443,스포츠/용품,하의,윈터 패딩 롱팬츠 블랙,MCFW23PT-31,0,0,1,1.0,"('40세~', 0)",1300.0,116,83400.0,40,7.0,4.8,9,50.0,1.0,6,0
2444,바지,슈트 팬츠/슬랙스,One Tuck Wide Baker Pants [Melange Grey],23FW,0,0,0,0.0,"('24~28세', 0)",2600.0,382,102400.0,20,5.0,4.9,45,50.0,0.97239263803681,3,0
2445,바지,코튼 팬츠,[AUTHENTIC] 수피마 302 루즈 테이퍼드 치노팬츠 카키,5009541992,0,0,2,0.0,"('29~33세', 0)",1400.0,246,159000.0,0,5.0,5.0,39,50.0,1.0,4,0
2446,바지,기타 바지,울 카고 파라슈트 팬츠 (블랙),N23WPT05-BK,0,0,0,0.0,"('24~28세', 0)",2000.0,463,115500.0,30,6.0,5.0,6,50.0,1.0,3,0
2447,스포츠/용품,하의,와이드 6부 버뮤다 반바지 [화이트],2023SS_BP,0,0,0,0.0,"('19~23세', 0)",1000.0,303,39600.0,50,5.0,5.0,20,100.0,1.0,2,0
2448,바지,트레이닝/조거 팬츠,ESSENTIAL MICRO FLEECE JOGGER-BLACK,G3WPT104#BK,0,0,0,0.0,"('40세~', 0)",2400.0,207,63200.0,20,5.0,4.8,47,150.0,1.0,6,0
2449,스포츠/용품,하의,매시브 23 숏 팬츠[블랙],ARSMPTM01,1,0,0,0.0,"('29~33세', 0)",1400.0,300,69000.0,10,5.0,4.9,55,250.0,0.9838709677419356,4,0
2450,바지,숏 팬츠,RR LOGO NYLON SHORTS BLACK,RR232PT001BK,0,0,1,1.0,"('24~28세', 0)",1500.0,802,75600.0,30,4.0,4.8,6,50.0,1.0,3,0
2451,바지,데님 팬츠,Non-Washed Wide Denim Superior Organic Cotton Selvedge Denim Cloth (Blue),PCD0MDN401BL,1,0,2,0.0,"('29~33세', 0)",700.0,264,259000.0,0,5.0,4.8,8,50.0,1.0,4,0
2452,바지,트레이닝/조거 팬츠,셔링 카고 팬츠 BLACK,IM2C4PT05BK,1,0,0,0.0,"('24~28세', 0)",2500.0,329,116000.0,30,5.0,5.0,30,50.0,1.0,3,0
2453,스포츠/용품,하의,올라운드 올시즌 무빙 팬츠 [블랙],M34001APLO5BLK,0,1,0,0.0,"('29~33세', 0)",3500.0,320,61110.0,10,5.0,4.8,52,150.0,0.94,4,0
2454,바지,트레이닝/조거 팬츠,G CLASSIC WASHED SWEATPANTS (CHARCOAL),GY23CLBZU002CH,0,0,1,1.0,"('24~28세', 0)",5400.0,806,126400.0,20,5.0,5.0,30,200.0,1.0,3,0
2455,바지,슈트 팬츠/슬랙스,203 SOLID SILHOUETTE WIDE PANTS [BLACK],BRWLPT203BK,0,0,0,0.0,"('29~33세', 0)",2800.0,277,80100.0,10,5.0,5.0,80,150.0,1.0,4,0
2456,바지,데님 팬츠,카펜터 데님 팬츠_블랙,CBCFUDP048BK,1,0,2,0.0,"('24~28세', 0)",2100.0,210,59900.0,13,6.0,5.0,8,50.0,1.0,3,0
2457,스포츠/용품,하의,8.4oz 헤비 쭈리 조거 스웨트 팬츠 (3color),218_3C,0,0,0,0.0,"('29~33세', 0)",1600.0,452,22900.0,24,5.0,4.8,70,450.0,0.9333333333333332,4,0
2458,바지,데님 팬츠,루즈테이퍼드 스트레치 데님 팬츠 Dark Used,GMP2-FKR10-Dark Used,0,0,2,0.0,"('40세~', 0)",2100.0,338,118100.0,15,5.0,4.9,93,150.0,1.0,6,0
2459,스포츠/용품,하의,ZD 플레이어 롱팬츠 (블랙)(ZD21P010),ZD21P010,0,0,0,0.0,"('24~28세', 0)",1000.0,90,36000.0,0,5.0,4.8,10,50.0,0.75,3,0
2460,바지,트레이닝/조거 팬츠,NEW PARACHUTE CARGO PANTS LEOPARD,CA23CPT018LP,0,0,1,1.0,"('24~28세', 0)",1200.0,307,104500.0,30,5.0,4.8,20,50.0,1.0,3,0
2461,스포츠/용품,하의,드라이액션™ 컴프레션 레깅스 [다크 그레이],M32001ALL40DGR,0,1,0,0.0,"('29~33세', 0)",1100.0,159,29900.0,0,5.0,4.7,38,150.0,0.975,4,0
2462,스포츠/용품,하의,[1&1] 컴피 업 와이드 팬츠 2.0 AWSDLP722,AWSDLP722,0,0,1,1.0,"('24~28세', 0)",800.0,159,42000.0,71,5.0,4.7,42,100.0,0.9615384615384616,3,0
2463,바지,숏 팬츠,Edition1. 3턱 벌룬핏 버뮤다 트레이닝 숏팬츠(6col),Edition1_17,0,0,0,0.0,"('24~28세', 0)",2100.0,1961,55300.0,30,6.0,4.9,403,1100.0,0.9871794871794872,3,0
2464,바지,트레이닝/조거 팬츠,ADLV SPORTY LOGO WOVEN PANTS RED,ADLV-20FW-PTWVSL-RED,0,0,2,1.0,"(0, 0)",700.0,239,32700.0,70,5.0,4.9,9,50.0,0.8571428571428571,0,0
2465,스포츠/용품,하의,와일드 부츠컷 레깅스,와일드 부츠컷 레깅스,0,0,1,1.0,"('24~28세', 0)",3400.0,1849,29900.0,0,5.0,4.8,374,1000.0,0.9883720930232558,3,0
2466,바지,코튼 팬츠,USMC Officer Trousers Olive,B-BOTTOM-0021-OLIVE,0,0,0,0.0,"('29~33세', 0)",5300.0,231,120000.0,0,5.0,5.0,22,50.0,1.0,4,0
2467,바지,트레이닝/조거 팬츠,컴포트 9부팬츠 ANLB23A21_7358,ANLB23A21,0,0,1,1.0,"('40세~', 0)",600.0,161,9900.0,50,6.0,4.5,45,100.0,0.9666666666666668,6,0
2468,스포츠/용품,하의,테크니컬 롱 팬츠 ver.2,1292425,0,0,0,0.0,"('24~28세', 0)",1800.0,564,35000.0,0,5.0,4.9,131,350.0,0.9743589743589745,3,0
2469,스포츠/용품,하의,여성 요가복 DEVI-B0013-블랙 필라테스 군살제로 바이커 5부,DEVI-B00133,0,0,1,1.0,"('24~28세', 0)",700.0,2258,23000.0,0,5.0,4.8,764,1000.0,1.0,3,0
2470,바지,트레이닝/조거 팬츠,4271 빈티지 베트남 립스탑 퍼티그팬츠 우드랜드카모,ROTHCO212,0,0,0,0.0,"('24~28세', 0)",1300.0,217,75000.0,0,6.0,5.0,2,50.0,1.0,3,0
2471,바지,데님 팬츠,[빅유니온x깡스타일리스트] DENIM PLEATED CARGO PANTS / 2 COLOR,OBFSUPT27,0,0,2,0.0,"(0, 0)",11000.0,10047,68600.0,30,7.0,4.8,1430,4300.0,0.9333333333333332,0,0
2472,바지,트레이닝/조거 팬츠,투웨이 지퍼 부츠컷 카고 팬츠 [차콜],twoway zipup bootcut cargo pants [Charcoal],0,0,1,1.0,"('19~23세', 0)",750.0,666,71600.0,20,5.0,4.8,9,50.0,1.0,2,0
2473,바지,코튼 팬츠,스티치 카고 팬츠 블랙,OABDBT07BL,0,0,0,0.0,"('19~23세', 0)",2800.0,3493,49500.0,25,5.0,4.8,161,850.0,0.9875,2,0
2474,바지,코튼 팬츠,Washed Tapered Pants KAYANU Cotton Vintage Chino Cloth Resilient Finish (Light Beige),PCD0MCP201LB,1,0,2,0.0,"('29~33세', 0)",1600.0,380,198000.0,0,5.0,5.0,38,50.0,1.0,4,0
2475,스포츠/용품,하의,스텝 쇼츠 반바지,SHORTS,0,0,0,0.0,"('24~28세', 0)",2900.0,2000,22900.0,0,5.0,4.9,343,1900.0,1.0,3,0
2476,바지,트레이닝/조거 팬츠,22FW01AW057 AW 로고 사이드 스냅 트레이닝 팬츠 (8%멜란지),22FW01AW057,0,0,1,1.0,"('19~23세', 0)",1600.0,2146,87200.0,20,6.0,4.9,85,100.0,0.9594594594594594,2,0
2477,스포츠/용품,하의,YALE X 88SEOUL SMALL RUNNING CLUB LEGGINGS BLACK,YC3PT8801BK,1,0,2,0.0,"('24~28세', 0)",2300.0,364,25900.0,62,5.0,4.7,29,100.0,0.95,3,0
2478,바지,데님 팬츠,슬릿스냅 와이드핏 데님팬츠 (블루),MM3FDPWD-088BL,0,1,0,0.0,"(0, 0)",1700.0,231,111200.0,20,12.0,4.8,5,50.0,0.875,0,0
